user_id	opinion	time
222.0	1.0	0.0
27.0	0.0	4.184737031515939e-06
75.0	0.0	1.3619416884171206e-05
75.0	0.0	1.5086792206935076e-05
956.0	0.0	5.755372099101126e-05
956.0	1.0	6.560798109564624e-05
104.0	3.0	0.00026983401767733707
110.0	1.0	0.0003242682074267334
600.0	1.0	0.0003419419279803329
17.0	1.0	0.00035001792697872316
1285.0	3.0	0.0004356039513569805
2099.0	3.0	0.00043777784072401545
80.0	0.0	0.000461288454227982
1227.0	3.0	0.0004654731912593869
462.0	1.0	0.0005112553013280984
967.0	0.0	0.0005379397933079572
1170.0	0.0	0.0005541243996451485
217.0	3.0	0.0005738741845442728
34.0	1.0	0.0005852653648271874
1211.0	3.0	0.0006454712308459625
1104.0	3.0	0.0007145683043756757
1024.0	0.0	0.0007207964974120834
382.0	3.0	0.0007301550911369838
75.0	3.0	0.0009251638368026285
85.0	1.0	0.000996391321911977
85.0	1.0	0.0010973684830084666
85.0	3.0	0.0011103139941888887
1149.0	3.0	0.0011698894322911475
1462.0	0.0	0.0013229312437270891
121.0	1.0	0.0014212019125618152
145.0	3.0	0.0014270388055121822
264.0	3.0	0.0014991575852619447
61.0	3.0	0.0015871674962844235
61.0	2.0	0.0016417321193957963
8.0	3.0	0.001651395057632105
1827.0	3.0	0.0021770849843570335
832.0	1.0	0.0022589971357050813
85.0	2.0	0.0022607797249860756
863.0	3.0	0.002343789690464435
460.0	3.0	0.0024090172409209736
41.0	0.0	0.0024391256086537445
5.0	3.0	0.0027370462769524934
2353.0	1.0	0.0028548928195369127
101.0	1.0	0.0028731100124322847
2265.0	3.0	0.003093553263691689
1554.0	3.0	0.0031942695580641695
1206.0	3.0	0.0032428994632037206
1253.0	3.0	0.0032745186840464884
1.0	1.0	0.003317279087895206
622.0	3.0	0.003354387379389644
56.0	3.0	0.003368767657552308
408.0	3.0	0.003375202370078503
127.0	3.0	0.0034681470099640573
70.0	0.0	0.0035933086902683736
376.0	3.0	0.0035983521135997815
376.0	3.0	0.003605243342893172
1328.0	1.0	0.0037329919515441527
268.0	3.0	0.0039017618525502566
667.0	3.0	0.004060694904170787
27.0	3.0	0.004122955095641221
1532.0	1.0	0.004134281059243258
1532.0	3.0	0.004137204940441852
1532.0	2.0	0.004151933040903213
1532.0	3.0	0.0041530199855867025
1468.0	3.0	0.004153650413503108
509.0	1.0	0.004157117767043475
1532.0	0.0	0.004174639315341398
509.0	0.0	0.0042188127472786024
240.0	0.0	0.004228019168747771
1595.0	3.0	0.004234193014549957
411.0	0.0	0.004246399403345642
30.0	1.0	0.004360387292303653
70.0	0.0	0.0046126019366615565
2037.0	3.0	0.0047190899073034165
724.0	0.0	0.004854066698099662
940.0	3.0	0.005186236993375354
30.0	0.0	0.005191595630664992
7.0	3.0	0.005210084559731195
456.0	1.0	0.005250366729701525
61.0	0.0	0.005417419258107679
1565.0	1.0	0.005492461919056036
658.0	1.0	0.005512059531699484
470.0	1.0	0.005553330821331682
888.0	1.0	0.005825512639525431
888.0	2.0	0.005831925613157981
1115.0	3.0	0.005848784125199033
556.0	0.0	0.005915185575913582
104.0	0.0	0.005939272270099843
2115.0	2.0	0.005974282758355223
26.0	0.0	0.006027369136697011
1386.0	0.0	0.006066651317558539
1386.0	2.0	0.006068629556882443
1211.0	0.0	0.0061270963114075675
1211.0	0.0	0.0061292593313277246
33.0	0.0	0.006162889399835029
217.0	0.0	0.006272562118399602
60.0	2.0	0.006277409891687935
1602.0	3.0	0.006285116329493928
1811.0	3.0	0.006354213403023641
859.0	3.0	0.006421288759442052
321.0	3.0	0.006458288356468102
64.0	2.0	0.0064776251023874855
96.0	0.0	0.00655258080776121
482.0	2.0	0.006844066763533765
1430.0	0.0	0.006986684775454961
5.0	0.0	0.0070534449179151405
1268.0	2.0	0.007054064476384723
967.0	0.0	0.007100672664412971
1889.0	0.0	0.007125118050344696
937.0	3.0	0.007135520110965742
1250.0	3.0	0.0073012791751986186
343.0	0.0	0.007383984796165625
1224.0	1.0	0.0074194844095285565
1211.0	1.0	0.007446647157169033
52.0	1.0	0.0075603307016156905
698.0	0.0	0.0077755892267347216
1267.0	1.0	0.007780067438830713
203.0	1.0	0.007828056046606982
1813.0	0.0	0.007940489604667596
2332.0	1.0	0.008041945021424926
1601.0	1.0	0.008077738109852331
2112.0	0.0	0.008158226363665014
8.0	0.0	0.008655666598066032
1595.0	2.0	0.008728404936285378
277.0	2.0	0.008796393326237956
2174.0	0.0	0.008979739155449635
22.0	0.0	0.009063542590547063
438.0	0.0	0.009175823976351947
8.0	1.0	0.009183921714243981
937.0	2.0	0.009210747509032583
165.0	2.0	0.009342213468501118
85.0	1.0	0.009620895215902104
85.0	1.0	0.009625819075318303
85.0	2.0	0.009636471133216591
699.0	2.0	0.009770165329286326
85.0	1.0	0.009927022316561276
1518.0	2.0	0.00995690242591056
80.0	1.0	0.010076477210541751
353.0	2.0	0.010143954736493025
664.0	2.0	0.010182943442289967
4.0	2.0	0.010201932365910544
396.0	2.0	0.010206334491878723
1032.0	1.0	0.010478690221221736
2121.0	0.0	0.010509472494658256
1369.0	2.0	0.010782958646472104
70.0	1.0	0.01090932683537512
1551.0	1.0	0.010932337454324714
1812.0	1.0	0.01102478209965584
1812.0	1.0	0.011041738436718344
587.0	2.0	0.011062346907917417
1588.0	0.0	0.01116263929386339
798.0	2.0	0.011264562096834628
96.0	1.0	0.011730687454904007
209.0	1.0	0.01182630597871097
613.0	1.0	0.011860849080752387
332.0	1.0	0.011875283706149218
847.0	2.0	0.011895772613433024
465.0	1.0	0.012087346613898823
22.0	1.0	0.012132476557157486
826.0	1.0	0.012229290720116326
826.0	1.0	0.01223091026769471
80.0	1.0	0.012370669615098355
134.0	1.0	0.012470527223170944
30.0	1.0	0.012553374146946805
57.0	2.0	0.012617764749996985
847.0	2.0	0.012694503044651593
613.0	1.0	0.012730915691548637
52.0	3.0	0.012829588529916227
1023.0	3.0	0.012874468475897701
604.0	1.0	0.012943228596575485
777.0	2.0	0.012945511180410853
1881.0	1.0	0.012948043761523406
855.0	3.0	0.012999858414585504
48.0	0.0	0.013136965616961498
1149.0	2.0	0.013221932082870171
8.0	3.0	0.013436049316071546
57.0	1.0	0.013581667295319204
2336.0	1.0	0.013777502118944329
1219.0	1.0	0.014124335298000338
215.0	3.0	0.014210258275230581
82.0	2.0	0.014239649259472258
901.0	1.0	0.01452566788348673
710.0	1.0	0.014723013560221853
384.0	1.0	0.014742567695077957
445.0	1.0	0.014748154590751083
2211.0	1.0	0.014934891687375317
27.0	1.0	0.014987912849036115
58.0	1.0	0.015123248331577936
1569.0	2.0	0.01521216040668776
1677.0	1.0	0.015336702528522438
587.0	1.0	0.01536146312841245
348.0	1.0	0.015597797510944514
81.0	0.0	0.01572968737883961
1938.0	1.0	0.015861740288437263
17.0	0.0	0.015869240206753413
1752.0	2.0	0.01588505525189821
2214.0	1.0	0.01591876140653338
158.0	2.0	0.01594094594752349
1957.0	1.0	0.01595165235265589
1957.0	1.0	0.015952000174954642
1957.0	1.0	0.015954087108746934
244.0	1.0	0.01640632131376137
1511.0	0.0	0.016437005762176434
1176.0	1.0	0.016462440267770138
244.0	1.0	0.016466298921396547
439.0	2.0	0.016508831066861608
1901.0	1.0	0.016628264548683946
85.0	2.0	0.016668677152016254
85.0	3.0	0.016685068277843287
16.0	2.0	0.01674557848837347
309.0	1.0	0.0167495893142555
2124.0	1.0	0.016749828442085862
1842.0	1.0	0.016769806485368476
4.0	1.0	0.016814066872880423
119.0	1.0	0.01688392480768852
898.0	1.0	0.017176236841420552
583.0	1.0	0.017203008288974933
40.0	2.0	0.017204834356043218
1033.0	2.0	0.017218692900757754
1027.0	1.0	0.01732571347429456
145.0	1.0	0.01737172384274687
2313.0	1.0	0.01738660411546391
198.0	1.0	0.01740029961847589
1750.0	1.0	0.01742611455470887
675.0	2.0	0.017504222399664728
657.0	1.0	0.017609286472771223
1450.0	1.0	0.01762277545629342
1812.0	1.0	0.01765104688751114
1407.0	2.0	0.017691470360290215
860.0	1.0	0.017781121557784777
7.0	1.0	0.018181638934758625
739.0	0.0	0.018185856280130495
918.0	2.0	0.01823471444365359
1193.0	2.0	0.018238268752768644
18.0	1.0	0.01825277946429323
263.0	2.0	0.01827636616392506
558.0	1.0	0.018281442195596936
470.0	1.0	0.018337713321861435
1407.0	1.0	0.018464505419191014
34.0	1.0	0.018471222737334973
257.0	1.0	0.01852635257168182
1066.0	1.0	0.01857381944600996
129.0	1.0	0.018637438318334823
359.0	2.0	0.018673329231783796
414.0	2.0	0.019049999042401743
16.0	2.0	0.01916713907094189
70.0	2.0	0.01934756101895503
58.0	1.0	0.01934950664993841
1227.0	1.0	0.01940151695304364
263.0	1.0	0.019443831709572097
309.0	1.0	0.01954376540377244
541.0	1.0	0.019553004433582186
957.0	1.0	0.019632318787136692
1143.0	2.0	0.020197410458638303
464.0	1.0	0.020270583574731035
353.0	2.0	0.020391310520726704
81.0	2.0	0.021414103729000666
2123.0	2.0	0.02150549403798888
102.0	1.0	0.02168336166599582
205.0	0.0	0.021815675442317533
50.0	1.0	0.02192013082640127
567.0	1.0	0.021997119118333117
752.0	1.0	0.022068140083952567
1524.0	1.0	0.02223530130682711
674.0	1.0	0.02230411577473906
688.0	1.0	0.02279675171363898
297.0	1.0	0.02283964255084967
211.0	1.0	0.022942706645738508
1198.0	1.0	0.023181932301128645
1739.0	1.0	0.02319047568634089
1084.0	0.0	0.023250105471677423
22.0	1.0	0.023465418344030677
1817.0	3.0	0.02358209098635686
564.0	3.0	0.023706404849808054
1734.0	2.0	0.02389688103614354
2322.0	1.0	0.02415742167677702
1575.0	2.0	0.024247442435463926
113.0	1.0	0.02437620190267064
613.0	2.0	0.024467961772851196
1.0	2.0	0.024736871887547543
273.0	1.0	0.024794697344709328
2302.0	1.0	0.02486935957501858
70.0	3.0	0.024873305184219673
740.0	0.0	0.024901130968117077
1256.0	3.0	0.024930130652272713
264.0	3.0	0.024952630407221055
253.0	0.0	0.02495804339174486
1901.0	0.0	0.024968565016281006
1425.0	2.0	0.02497420625918841
170.0	0.0	0.024992727796595133
691.0	3.0	0.025003934196281906
24.0	1.0	0.025005390702157793
186.0	0.0	0.02500801023884498
593.0	1.0	0.02500826023612222
1278.0	2.0	0.025017510135378732
2233.0	0.0	0.0250184449078066
566.0	2.0	0.025028825229533893
60.0	0.0	0.025029194790726288
566.0	0.0	0.02503400995567421
1411.0	1.0	0.025034716469718426
1018.0	2.0	0.025039205551261347
614.0	1.0	0.025042933771525725
669.0	3.0	0.025051520634525256
226.0	2.0	0.025052694534783433
1631.0	3.0	0.025057433613603543
681.0	2.0	0.025063324853788076
167.0	1.0	0.025091128898791837
226.0	2.0	0.025094063649437198
713.0	3.0	0.025099835325706633
974.0	3.0	0.02510275920690517
601.0	1.0	0.0251148025539983
41.0	1.0	0.025137150136690913
593.0	3.0	0.025144215277133678
313.0	3.0	0.02514712828888545
1599.0	1.0	0.025173258439076605
81.0	0.0	0.02517558450069926
958.0	2.0	0.025185030049998794
1734.0	3.0	0.02518516048336088
1620.0	3.0	0.02518948652320114
705.0	1.0	0.025205268960005467
285.0	0.0	0.02521536667611516
1796.0	2.0	0.02524090987617725
1348.0	1.0	0.02524304028775689
2171.0	0.0	0.02526872479062789
1144.0	0.0	0.02528136595729685
523.0	0.0	0.025305713518207172
60.0	1.0	0.025313909081120717
186.0	1.0	0.025320843788201396
1585.0	0.0	0.025358625985399584
1414.0	1.0	0.025363017241920943
1204.0	3.0	0.025374571463906523
2041.0	1.0	0.025429407823188782
2146.0	0.0	0.025452820611671128
1403.0	1.0	0.025468798698518588
1403.0	3.0	0.025473287780061343
1352.0	1.0	0.025510776502195055
18.0	3.0	0.025584221354458727
495.0	2.0	0.02565864445693756
63.0	1.0	0.025717024255887996
356.0	0.0	0.02572100247342961
1648.0	1.0	0.02572696979974201
245.0	1.0	0.02573133931736967
166.0	2.0	0.025782349631366042
1709.0	1.0	0.025788719127211306
1621.0	0.0	0.025803251577629534
119.0	2.0	0.025805871114316776
1537.0	0.0	0.025818979667199697
1237.0	2.0	0.025822392673505955
437.0	1.0	0.02588341374803722
1122.0	0.0	0.025903630919150197
898.0	0.0	0.025936576212506873
1873.0	0.0	0.02595390211076183
258.0	2.0	0.02596004334822361
81.0	0.0	0.025985347420455336
1623.0	0.0	0.025993847327880234
332.0	0.0	0.02600165159070768
1543.0	1.0	0.026017705763682897
1126.0	1.0	0.026020477472625758
535.0	3.0	0.026090998443690835
1577.0	0.0	0.026117715544011107
2243.0	2.0	0.026120802466912254
447.0	0.0	0.026134900139457153
343.0	0.0	0.026142584838369447
1314.0	0.0	0.026194660358155666
113.0	0.0	0.026217888366041924
696.0	1.0	0.026283137655392107
113.0	1.0	0.02633796314522749
484.0	0.0	0.026699643988660014
2281.0	1.0	0.026722306785310856
903.0	1.0	0.026722958952121015
903.0	2.0	0.026727121950258774
1677.0	0.0	0.02673910008067086
60.0	0.0	0.026761610705066084
60.0	1.0	0.02676411067783806
472.0	1.0	0.02678784954972557
475.0	2.0	0.026825686094157978
1679.0	2.0	0.026826392608202246
574.0	2.0	0.02694407610908417
81.0	1.0	0.026965825872200897
81.0	0.0	0.026965858480541362
81.0	1.0	0.02696602152224386
702.0	1.0	0.026977858349847093
837.0	3.0	0.026980086586448293
1790.0	2.0	0.027007988456473564
2336.0	1.0	0.027064422624440563
2336.0	0.0	0.027070683425817494
713.0	2.0	0.02710128091865787
100.0	2.0	0.02716067157616393
424.0	1.0	0.027171367111849563
154.0	0.0	0.027206192819508635
1.0	2.0	0.027411951448094076
411.0	0.0	0.02742922299911476
45.0	0.0	0.02748865713440816
901.0	0.0	0.027572612741761215
159.0	2.0	0.027581634382634238
30.0	1.0	0.02759813420292966
505.0	2.0	0.02761750355718951
51.0	0.0	0.027621231777453886
713.0	1.0	0.02769519836316563
1524.0	2.0	0.027725306730898402
1819.0	2.0	0.027747708660825234
8.0	0.0	0.027770675801987485
2122.0	0.0	0.027777219208982122
81.0	0.0	0.027830968623580893
81.0	1.0	0.027834425107674383
1524.0	1.0	0.027855511834534125
72.0	1.0	0.02787544640002945
1948.0	0.0	0.027924184999637332
574.0	2.0	0.027975988783252664
1214.0	0.0	0.02802570563307565
